id_match,home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
3456,Romania,Spain,ROU,ESP,1.0,1.0,,,1.0,1.0,,DRAW,1984,1984-06-14,1984-06-14T18:30:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,16972.0,63194,FRA,42000.0,45.4608556,4.390125,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 22, 'second': 1}, 'international_name': 'Lobo Carrasco', 'club_shirt_name': 'Carrasco', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'PENALTY'}, {'phase': 'FIRST_HALF', 'time': {'minute': 35, 'second': 2}, 'international_name': 'Laszlo Bölöni', 'club_shirt_name': 'Bölöni', 'country_code': 'ROU', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Saint-Etienne,Stade Geoffroy Guichard,Stade Geoffroy Guichard,Stade Geoffroy Guichard,Stade Geoffroy Guichard,Stade Geoffroy Guichard
3455,West Germany,Portugal,FRG,POR,0.0,0.0,,,0.0,0.0,,DRAW,1984,1984-06-14,1984-06-14T15:15:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,44707.0,63208,FRA,24077.0,48.5601722,7.7548417,105.0,68.0,,,,,[],Strasbourg,Stade de La Meinau,Stade De La Meinau,Stade de La Meinau,Stade de La Meinau,Stade de La Meinau
3450,Belgium,Yugoslavia,BEL,YUG,2.0,0.0,,,2.0,0.0,Belgium,WIN_REGULAR,1984,1984-06-13,1984-06-13T18:30:00Z,2.0,Group 1,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,41525.0,63207,FRA,38223.0,50.4328336,2.815,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 28, 'second': 1}, 'international_name': 'Erwin Vandenbergh', 'club_shirt_name': 'Vandenbergh', 'country_code': 'BEL', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 45, 'second': 2}, 'international_name': 'Georges Grün', 'club_shirt_name': 'Grün', 'country_code': 'BEL', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Lens Agglo,Stade Bollaert-Delelis,Stade Bollaert-Delelis,Stade Bollaert-Delelis,Stade Bollaert-Delelis,none
3449,France,Denmark,FRA,DEN,1.0,0.0,,,1.0,0.0,France,WIN_REGULAR,1984,1984-06-12,1984-06-12T18:30:00Z,2.0,Group 1,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,47570.0,57779,FRA,47926.0,48.8414333,2.2530333,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 78, 'second': 1}, 'international_name': 'Michel Platini', 'club_shirt_name': 'Platini', 'country_code': 'FRA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,"[{'phase': 'SECOND_HALF', 'time': {'minute': 87, 'second': 0}, 'international_name': 'Manuel Amoros', 'club_shirt_name': 'Amoros', 'country_code': 'FRA', 'national_field_position': 'DEFENDER', 'national_jersey_number': None}]",[],Paris,Parc des Princes,Parc des Princes,Parc des Princes,Parc des Princes,Parc des Princes
22,USSR,Netherlands,URS,NED,0.0,2.0,,,0.0,2.0,Netherlands,WIN_REGULAR,1988,1988-06-25,1988-06-25T13:30:00Z,2.0,,1,,,,,,FINISHED,SINGLE,FINAL,FINAL,62770.0,52848,GER,60252.0,48.173125,11.5466,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 32, 'second': 1}, 'international_name': 'Ruud Gullit', 'club_shirt_name': 'Gullit', 'country_code': 'NED', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 54, 'second': 2}, 'international_name': 'Marco van Basten', 'club_shirt_name': 'Van Basten', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Munich,Olympiastadion,Olympiastadion,Olympiastadion,Olympiastadion,Olympiastadion
21,USSR,Italy,URS,ITA,2.0,0.0,,,2.0,0.0,USSR,WIN_REGULAR,1988,1988-06-22,1988-06-22T18:15:00Z,2.0,,1,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,61606.0,53101,GER,54697.0,48.7922694,9.2320083,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 58, 'second': 1}, 'international_name': 'Gennadiy Lytovchenko', 'club_shirt_name': 'Litovchenko', 'country_code': 'UKR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 62, 'second': 2}, 'international_name': 'Oleh Protasov', 'club_shirt_name': 'Protasov', 'country_code': 'UKR', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Stuttgart,Arena Stuttgart,Mercedes-Benz-Arena,Arena Stuttgart,Stuttgart Arena,Mercedes-Benz Arena
20,West Germany,Netherlands,FRG,NED,1.0,2.0,,,1.0,2.0,Netherlands,WIN_REGULAR,1988,1988-06-21,1988-06-21T18:15:00Z,2.0,,1,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,56115.0,85689,GER,0.0,53.5871778,9.8985944,0.0,0.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 1}, 'international_name': 'Lothar Matthäus', 'club_shirt_name': 'Matthäus', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 74, 'second': 2}, 'international_name': 'Ronald Koeman', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 88, 'second': 3}, 'international_name': 'Marco van Basten', 'club_shirt_name': 'Van Basten', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Hamburg,Volksparkstadion,Volksparkstadion,Volksparkstadion,Volksparkstadion,Volksparkstadion
18,Republic of Ireland,Netherlands,IRL,NED,0.0,1.0,,,0.0,1.0,Netherlands,WIN_REGULAR,1988,1988-06-18,1988-06-18T13:30:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,64731.0,53099,GER,49785.0,51.5591972,7.0666278,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 82, 'second': 1}, 'international_name': 'Wim Kieft', 'club_shirt_name': 'Kieft', 'country_code': 'NED', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Gelsenkirchen,Parkstadion,Parkstadion,Parkstadion,Parkstadion,Parkstadion
17,England,USSR,ENG,URS,1.0,3.0,,,1.0,3.0,USSR,WIN_REGULAR,1988,1988-06-18,1988-06-18T13:30:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,48335.0,53102,GER,30059.0,50.0685722,8.645425,68.0,105.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 3, 'second': 1}, 'international_name': 'Sergei Aleinikov', 'club_shirt_name': 'Aleinikov', 'country_code': 'BLR', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 16, 'second': 2}, 'international_name': 'Tony Adams', 'club_shirt_name': '', 'country_code': 'ENG', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 28, 'second': 3}, 'international_name': 'Oleksiy Mykhailychenko', 'club_shirt_name': 'Mikhailichenko', 'country_code': 'URS', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 73, 'second': 4}, 'international_name': 'Viktor Pasulko', 'club_shirt_name': 'Pasulco', 'country_code': 'RUS', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Frankfurt am Main,Waldstadion (old),Waldstadion (old),Waldstadion (old),Waldstadion (old),Waldstadion (old)
9,West Germany,Spain,FRG,ESP,2.0,0.0,,,2.0,0.0,West Germany,WIN_REGULAR,1988,1988-06-17,1988-06-17T18:15:00Z,2.0,Group 1,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,63802.0,52848,GER,60252.0,48.173125,11.5466,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 29, 'second': 1}, 'international_name': 'Rudi Völler', 'club_shirt_name': '', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 2}, 'international_name': 'Rudi Völler', 'club_shirt_name': '', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Munich,Olympiastadion,Olympiastadion,Olympiastadion,Olympiastadion,Olympiastadion
10,Italy,Denmark,ITA,DEN,2.0,0.0,,,2.0,0.0,Italy,WIN_REGULAR,1988,1988-06-17,1988-06-17T18:15:00Z,2.0,Group 1,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,53951.0,52864,GER,45134.0,50.9335056,6.8749944,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 67, 'second': 1}, 'international_name': 'Alessandro Altobelli', 'club_shirt_name': 'Altobelli', 'country_code': 'ITA', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 87, 'second': 2}, 'international_name': 'Luigi De Agostini', 'club_shirt_name': 'De Agostini', 'country_code': 'ITA', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Cologne,Stadion Köln,RheinEnergieStadion,Stadion Köln,Cologne Stadium,RheinEnergieStadion
16,Republic of Ireland,USSR,IRL,URS,1.0,1.0,,,1.0,1.0,,DRAW,1988,1988-06-15,1988-06-15T18:15:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,38308.0,52865,GER,45000.0,52.3600667,9.7311833,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 38, 'second': 1}, 'international_name': 'Ronnie Whelan', 'club_shirt_name': 'Whelan', 'country_code': 'IRL', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 74, 'second': 2}, 'international_name': 'Oleh Protasov', 'club_shirt_name': 'Protasov', 'country_code': 'UKR', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Hanover,Stadion Hannover,HDI-Arena,Stadion Hannover,Stadion Hannover,HDI-Arena
15,England,Netherlands,ENG,NED,1.0,3.0,,,1.0,3.0,Netherlands,WIN_REGULAR,1988,1988-06-15,1988-06-15T15:15:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,63940.0,52867,GER,43500.0,51.0947389,6.8794639,108.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 44, 'second': 1}, 'international_name': 'Marco van Basten', 'club_shirt_name': 'Van Basten', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 53, 'second': 2}, 'international_name': 'Bryan Robson', 'club_shirt_name': 'Robson', 'country_code': '', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 3}, 'international_name': 'Marco van Basten', 'club_shirt_name': 'Van Basten', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 75, 'second': 4}, 'international_name': 'Marco van Basten', 'club_shirt_name': 'Van Basten', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Dusseldorf,Rheinstadion,Rheinstadion,Rheinstadion,Rheinstadion,"""stadium destroyed"""
8,Italy,Spain,ITA,ESP,1.0,0.0,,,1.0,0.0,Italy,WIN_REGULAR,1988,1988-06-14,1988-06-14T18:15:00Z,2.0,Group 1,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,47506.0,53102,GER,30059.0,50.0685722,8.645425,68.0,105.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 73, 'second': 1}, 'international_name': 'Gianluca Vialli', 'club_shirt_name': 'Vialli', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Frankfurt am Main,Waldstadion (old),Waldstadion (old),Waldstadion (old),Waldstadion (old),Waldstadion (old)
7,West Germany,Denmark,FRG,DEN,2.0,0.0,,,2.0,0.0,West Germany,WIN_REGULAR,1988,1988-06-14,1988-06-14T15:15:00Z,2.0,Group 1,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,64812.0,53099,GER,49785.0,51.5591972,7.0666278,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 10, 'second': 1}, 'international_name': 'Jürgen Klinsmann', 'club_shirt_name': 'Klinsmann', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 2}, 'international_name': 'Olaf Thon', 'club_shirt_name': 'Thon', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Gelsenkirchen,Parkstadion,Parkstadion,Parkstadion,Parkstadion,Parkstadion
14,Netherlands,USSR,NED,URS,0.0,1.0,,,0.0,1.0,USSR,WIN_REGULAR,1988,1988-06-12,1988-06-12T18:15:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,54336.0,52864,GER,45134.0,50.9335056,6.8749944,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 1}, 'international_name': 'Vasiliy Rats', 'club_shirt_name': 'Rats', 'country_code': '', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Cologne,Stadion Köln,RheinEnergieStadion,Stadion Köln,Cologne Stadium,RheinEnergieStadion
13,England,Republic of Ireland,ENG,IRL,0.0,1.0,,,0.0,1.0,Republic of Ireland,WIN_REGULAR,1988,1988-06-12,1988-06-12T13:30:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,51373.0,53101,GER,54697.0,48.7922694,9.2320083,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 6, 'second': 1}, 'international_name': 'Ray Houghton', 'club_shirt_name': 'Houghton', 'country_code': 'IRL', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Stuttgart,Arena Stuttgart,Mercedes-Benz-Arena,Arena Stuttgart,Stuttgart Arena,Mercedes-Benz Arena
6,Denmark,Spain,DEN,ESP,2.0,3.0,,,2.0,3.0,Spain,WIN_REGULAR,1988,1988-06-11,1988-06-11T13:30:00Z,2.0,Group 1,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,55707.0,52865,GER,45000.0,52.3600667,9.7311833,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 5, 'second': 1}, 'international_name': 'Míchel', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 24, 'second': 2}, 'international_name': 'Michael Laudrup', 'club_shirt_name': '', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 53, 'second': 3}, 'international_name': 'Emilio Butragueño', 'club_shirt_name': '', 'country_code': 'ESP', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 66, 'second': 4}, 'international_name': 'Rafael Gordillo', 'club_shirt_name': 'Gordillo', 'country_code': 'ESP', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 82, 'second': 5}, 'international_name': 'Flemming Povlsen', 'club_shirt_name': 'Povlsen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Hanover,Stadion Hannover,HDI-Arena,Stadion Hannover,Stadion Hannover,HDI-Arena
5,West Germany,Italy,FRG,ITA,1.0,1.0,,,1.0,1.0,,DRAW,1988,1988-06-10,1988-06-10T18:15:00Z,2.0,Group 1,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,62552.0,52867,GER,43500.0,51.0947389,6.8794639,108.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 52, 'second': 1}, 'international_name': 'Roberto Mancini', 'club_shirt_name': '', 'country_code': 'ITA', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 55, 'second': 2}, 'international_name': 'Andreas Brehme', 'club_shirt_name': 'Brehme', 'country_code': 'GER', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Dusseldorf,Rheinstadion,Rheinstadion,Rheinstadion,Rheinstadion,"""stadium destroyed"""
6098,Denmark,Germany,DEN,GER,2.0,0.0,,,2.0,0.0,Denmark,WIN_REGULAR,1992,1992-06-26,1992-06-26T18:15:00Z,2.0,,1,,,,,,FINISHED,SINGLE,FINAL,FINAL,37800.0,62420,SWE,39705.0,57.7059583,11.9872333,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 18, 'second': 1}, 'international_name': 'John Faxe Jensen', 'club_shirt_name': 'Jensen', 'country_code': 'DEN', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 78, 'second': 2}, 'international_name': 'Kim Vilfort', 'club_shirt_name': 'Vilfort', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Gothenburg,Ullevi,Ullevi,Ullevi,Ullevi,Ullevi
6097,Netherlands,Denmark,NED,DEN,2.0,2.0,4.0,5.0,2.0,2.0,Denmark,WIN_ON_PENALTIES,1992,1992-06-22,1992-06-22T18:15:00Z,2.0,,1,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,37450.0,62420,SWE,39705.0,57.7059583,11.9872333,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 5, 'second': 1}, 'international_name': 'Henrik Larsen', 'club_shirt_name': 'Larsen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 23, 'second': 2}, 'international_name': 'Dennis Bergkamp', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 33, 'second': 3}, 'international_name': 'Henrik Larsen', 'club_shirt_name': 'Larsen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 86, 'second': 4}, 'international_name': 'Frank Rijkaard', 'club_shirt_name': 'Rijkaard', 'country_code': 'NED', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,"[{'phase': 'PENALTY', 'time': {}, 'international_name': 'Ronald Koeman', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Henrik Larsen', 'club_shirt_name': 'Larsen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Flemming Povlsen', 'club_shirt_name': 'Povlsen', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Dennis Bergkamp', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Lars Elstrup', 'club_shirt_name': 'Elstrup', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Frank Rijkaard', 'club_shirt_name': 'Rijkaard', 'country_code': 'NED', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Kim Vilfort', 'club_shirt_name': 'Vilfort', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Rob Witschge', 'club_shirt_name': 'Witschge', 'country_code': 'NED', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}, {'phase': 'PENALTY', 'time': {}, 'international_name': 'Kim Christofte', 'club_shirt_name': 'Christofte', 'country_code': 'DEN', 'national_field_position': '', 'national_jersey_number': None, 'penalty_type': 'SCORED'}]",,[],Gothenburg,Ullevi,Ullevi,Ullevi,Ullevi,Ullevi
6096,Sweden,Germany,SWE,GER,2.0,3.0,,,2.0,3.0,Germany,WIN_REGULAR,1992,1992-06-21,1992-06-21T18:15:00Z,2.0,,1,,,,,,FINISHED,SINGLE,SEMIFINAL,KNOCK_OUT,27827.0,57672,SWE,35572.0,59.3627111,17.9962972,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 1}, 'international_name': 'Thomas Hässler', 'club_shirt_name': 'Hässler', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 59, 'second': 2}, 'international_name': 'Karlheinz Riedle', 'club_shirt_name': 'Riedle', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 64, 'second': 3}, 'international_name': 'Tomas Brolin', 'club_shirt_name': 'Brolin', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'PENALTY'}, {'phase': 'SECOND_HALF', 'time': {'minute': 88, 'second': 4}, 'international_name': 'Karlheinz Riedle', 'club_shirt_name': 'Riedle', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 5}, 'international_name': 'Kennet Andersson', 'club_shirt_name': 'Andersson', 'country_code': 'SWE', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Solna,Råsunda,Råsundastadion,Råsunda,Råsunda,Råsunda
5098,Scotland,Commonwealth of Independent States,SCO,CIS,3.0,0.0,,,3.0,0.0,Scotland,WIN_REGULAR,1992,1992-06-18,1992-06-18T18:15:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,14660.0,63092,SWE,10227.0,58.584325,16.1730389,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 7, 'second': 1}, 'international_name': 'Paul McStay', 'club_shirt_name': 'McStay', 'country_code': 'SCO', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 16, 'second': 2}, 'international_name': 'Brian McClair', 'club_shirt_name': 'MC CLAIR', 'country_code': 'SCO', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 84, 'second': 3}, 'international_name': 'Gary McAllister', 'club_shirt_name': '', 'country_code': 'SCO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': None, 'goal_type': 'PENALTY'}]",,,,[],Norrkoping,NYA Parken,Norrköpings Idrottsparken,NYA Parken,NYA Parken,Östgötaporten
5097,Netherlands,Germany,NED,GER,3.0,1.0,,,3.0,1.0,Netherlands,WIN_REGULAR,1992,1992-06-18,1992-06-18T18:15:00Z,2.0,Group 2,1,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,37725.0,62420,SWE,39705.0,57.7059583,11.9872333,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 4, 'second': 1}, 'international_name': 'Frank Rijkaard', 'club_shirt_name': 'Rijkaard', 'country_code': 'NED', 'national_field_position': 'DEFENDER', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 15, 'second': 2}, 'international_name': 'Rob Witschge', 'club_shirt_name': 'Witschge', 'country_code': 'NED', 'national_field_position': '', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 53, 'second': 3}, 'international_name': 'Jürgen Klinsmann', 'club_shirt_name': 'Klinsmann', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 4}, 'international_name': 'Dennis Bergkamp', 'club_shirt_name': '', 'country_code': 'NED', 'national_field_position': 'FORWARD', 'national_jersey_number': None, 'goal_type': 'SCORED'}]",,,,[],Gothenburg,Ullevi,Ullevi,Ullevi,Ullevi,Ullevi
